Link,Title,Valid
https://www.facebook.com/DailyProthomAlo/posts/3015932098439856?__xts__%5B0%5D=68.ARDhueZeq6OiejzRUKW9PpqDNdXmucn8p2bS6iD0PKHv2GhZcJK8Jc63zEqFXisBKJXf1AdpeJ9cmJ4K-2EnXrUQTmCSHXP6fdgoCfanbTupA1hC0WO4M6P2cu1cnksaVLZmCnBAhYyKC2WX0VTGvRX09mQOpD024X1DJB20XpeQR9r7VkmZe8N4_2uume5kSINlxsonSF76rhguBKcZDXzI2fvC4TZhhW0BKDpl-rMJOrhvax76aqKncGhHSF-fFOIuv7wi_Mp7LEyS3bCDFlEiN-JSqbjX_KapxhfdDk18bZPVSKsg9vgEMqxNnnUnXpOeRp3rZOAMs-Ok6KJz_jCU4A&__tn__=-R,"
??? ????? ????? ?????? ?????? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015887858444280?__xts__%5B0%5D=68.ARDGGWP7fJSPa4lLfQPGZP6JHR7_BGYjyAe2aa8m9cNfxjNqdpvUSmUdGYFTT90FzhT2rPRbFJ9cqrA1RDA93xWvnC71V10rmTLXSs9SoIm-ntHzNhzqZ5lmz89JOPFAmciKXXVXeBzwCdl0NO4dKT77GDky2IkSRp0AwzpzCo1MadqL8ZYiZG40oov06CkVJzHHkrdWbPXtJpsabkVre16PK3TqTOOjpAHDYLlU-RneWgJwF71J_NRtj0KSk4kuQfN-GCglh7vwMZloA3OUkY27oaCawLzZPBXOKpPUG-LK6LD5OFn7rmVguhBZ7m5qN8kwDI09sDSXTnPXKQA-6K5h4g&__tn__=-R,"
???????? ?????? ??????? ‘???????’ ???????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015881688444897?__xts__%5B0%5D=68.ARAZd9CMx6rNYAgJ0GxfW9m_KXb7U0ZJehqZGDIPNfKsB3QNDqpcIHS7t-wZ8uQtAj8jJ7CZw9NX9k-nD_NLUqQEodb0iw0qgOPXxbbMwoKEy75z-jpkpToVgonQqszDwn7a_499dp-PwT23WWj1nW9DjCWZJRnhujxN1NCR4yo4TYkzyWkc4d_PqXm30ede5errFfDzM293ZBiEUs-xB2Jij9ZEbyqoofQ2xo5K13noMLZamNFVGWGBJ4WA-GXVsWBsw8lnY4-GO4K14GSrfz4HO6Ol7maVjueMeq2xZXDzI9D-aXXDzfaWatv_NbL7rLh4NeijkU-wljMK-51eouwo7w&__tn__=-R,"
??????????? ????? ??????? ????? ???????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015810161785383?__xts__%5B0%5D=68.ARD-eR4avU4v3P_f9R4QWhDQCdT3UAnblr5T8OqXZ14Wp4G9RpbTj5kO-28CZoZNtyru60oDX6dx2LSpnqo7jUM4OVEgCuLe8hsjHlxTvaJFphIN2k7Kz2IyXaFSD6VemHCYgKpAruApofQlv36eoz8m6SGcEJmFcF8ic7MgCSxX5i2YoY-N4wg0FWkd1Xt3nbrAW-Bt-921y5EkZMA6tI7k_85ha21sH5Ebs8RDM25cAaXQqzsT867UOkuQb8WQipXD46REiIwPfsr3A96jEEjJssxDo5edx3RHwsCJGdKTORkTBa-hosubD3nAQiz8B4fYWzbbUBuEZB1mbdXXeIRAew&__tn__=-R,"
???? ???????? ?? ???? ???? ??? ?? ??????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015798538453212?__xts__%5B0%5D=68.ARCAjuAXvEdB8mhPhBd-MRt7M-EKitEVOIxhXDzrgwrgo2vP2bGg022BG3-La799Jir90rHvNGDAI5OmOer79d-U8prJ2-bJm0FKyVkMUYJXw4BYnY4LZchqU1prf-jS5GvHCUzzHicBwb3Kz6fAsKch4rRsLvhj383vaUvlvmtjnlbRMYS3hsQFs6DIy_3heSzzhCL8szw16s8fJT2pMsIe3Ya9dDuvOzToGHC8g_ALDp0G3jpO-TojupiE5IOePrhtKSqHZ7Ieah_1_cH1rjKlelCEq53PYrTisfMRjcRtrJbhcCIKv7gxsKMk84VaMd5Yhgham-MtFZ2RuL-y5yBh_w&__tn__=-R,"
?????? ?????? ?????? ????? ????? ?? ???: ???????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015821871784212?__xts__%5B0%5D=68.ARB7S9ahO4nJspgtk-QSX3N8xEdvSm1UgDnXtacHVWop-iTHCTHX-XNQFS6U0LG-8RtdTEt8IEwJno9i_7wQzHiJ78_aDezDCGSCYuq_f5hoQ6CTgZRT5wLLIc7-xeDJW0XjgV-Hhn0cioUCgUD3Q2JnyY6DQVMan15frcNtBOyukJLrfDFW9mdfFAuNJlFx48CD56Xp1xOI85wSH95Ga2ngSAq_fATI9ScTn0IPSjCDNJyXVbOxtYlcyKWpO-9tDGIz5fjrxZiiV9vV3MeCoEeCbkZzbbUa2eGtDNgB3m974VAOsi_3rBx5x4Y9oFzvmbW2RTxTFKXv34A4k2OPtaBKVg&__tn__=-R,"
??????? ????? ???? ???? ??? ?????? ??????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015779155121817?__xts__%5B0%5D=68.ARCovsQdA3locTYFKz2deTLDHFORFpHrFotY6r-Cde0D0cvNj3UxJXyqA1aN_vOQI2Q1KzKRVNhZt_FcNEkj7ZYsfMGbM0GXHHnd2KsnkzRQw3hCj0cx8PAg76xzGmcx-NIYlk_MkqFyfZ9CxlFvts3xpBrviuY_XxpcJ3QnZks9ttNPI6uuoj5mnTCcOXczB58MXcq9LwF2aBFhMYFlFl9FF0lCs0vOftc1-akeyExBE5e8fHl-Jt_1qwWZyCL0Ps4EFq_CUncdb7Dc-q23dl6QrH3frBDd6e1hCNMeODdcgPZpEuGRM3o3WVeTvmjQ-en81zEdksfHar5ZckZEpQMJfA&__tn__=-R,"
??????? ???????????? ?????????? ??????? ???????: ???????",agree
https://www.facebook.com/DailyProthomAlo/posts/3013890348644031?__xts__%5B0%5D=68.ARBrDzAbCOG0fXNeRhwi-9YnbV-pf_wEmAm4rok0gwMEp1OjyDfanOfsfTrUQW-N-iF_X7f9HhHKMcHQCG7aumYadaHXD2e_SRGzA5V37Erq8sWpATfEHS-wCl50iIgqaRiTk3t7bgvWtJtIMIEsTBQEYWh-bly3nGdXjLF6dFO9im2lTgtHwo4yTRTohzKbGAcFG2QNoCqgk-SvzOIFvlOfoh3sccuYrwZqi-lg4-BsjZDroiVzD-rN_FZIu01thG28uEPLn-Izqbkmh2m03lzOU5OPk5BwnU3TC75c_kAoMSvM9MfjXU4-33dh1BggLkheP37Z3o7hcnbNDI-_H7lN2A&__tn__=-R,"
????????? ????????? ????? ??? ?????? ??????: ????????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015756088457457?__xts__%5B0%5D=68.ARDfS7qOc7c1Ow5JP6xE3j2l0P_ioFja_Zs8xTZbaVU45Dep7G-1hxwkdAlHje1SaVhlhDK0o7BztMl3EnA8_JwWg-wLdM4NNp8M7gBnhgDNnplKm_f5MZDKbb3d4Y1MUTfw41lJ-sxTjqmA4-47bzXHn_8ajxg4w1N_rWKKJ7HSffV4z911z6JQxiROZ6JxHrJr1NNkGeoqGuDvKiL4AuF-kY97X98N0f0buMjLe3qB6rXF_LZxxtIuCCzFVenwYeLLLW7YeEC_ouMCvqx2EBu_i6JJ714VGCOxOXGbSzMw7BG6W8Unjcx8LfFTZPInQFK40mylPnyrgrpw2vNHw9VBaA&__tn__=-R,??????????? ?????? ?????????? ??? ?????????? ????,agree
https://www.facebook.com/DailyProthomAlo/posts/3015748395124893?__xts__%5B0%5D=68.ARC7evN071BhaWkbA7ENvgy9SlGNN8F-cCs2Mf8s0LpvY-qlll4pzZYXb2yJwkggA4ooBuMS97_sH4MS5Nu-u9NlI9IMdgzRdmOVjIQ_shczKVFKwUfnXcmUK0Vh3AOcIY4vNcyE2ud4MIJJZeytt8e3FISVkON6nFqmdnkQETkydjMgIunIw4K3ElZhH6MoKBQrxySUJpsDPQBXeUrNMbGYC-gavTcNEpcDMn8XUQ2xGGt4scweL7ZkTT_bXCI1W3foNxxZ-p2aR6lUxu_WynbBvVNIk_fK_rmbAR6Zk3IUwbST01q8qwNdzoWwvMf8_wJ0YtB570LB9zVGXOTGNHwiNA&__tn__=-R,"
????-?????????-???? ?? ??? ?????? ?????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015705965129136?__xts__%5B0%5D=68.ARBiPtHBXgoj7tBvLuIqWDRRY25Pzz2U2AOgWk_RAETjU9zYEasF2XX9RRK8ysq4Ce_r3lmOzeRU1xZSDnblZUb01I5LFbage_lnpPzQhNzFF6nxQzklpcolbrMSRwfFvvWUws6i5dgEjNtdScNbSzFAZbB387R0NXYvcksf4KQECGWKFU6OhkBwMF8_uBH7Y00Wdd-m3CvnZwZwMP_9EDMVFzmAdwLIcOsXTOu-nO-3JiR3Nii8PHMqC_caAxzSnaTf9-XrCsesfNBLNe7-DpY6LWszPvBlAqFZqyoiZ4B5J5bCa7e8jeAh64ORz3NMxCvMChFUHupnB98803eiRBFz1w&__tn__=-R,"
?????? ????? ????? ??? ???????? ????-??????-?????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015681395131593?__xts__%5B0%5D=68.ARD2eeQG75OLexxvBOs0YEqHMZo2vAMs554TS90PohtM8cvNgrMQJyg89075WpBRvVVuUHvQUtcybsA1jBEPrgjj57URUtENFcnwzGFb4YEgVW_EESGgpAAV67UkouQWsbGp8ts-iYuaWHE9vHqDXMoqMNqNpgxNeY59t--UYj19OD3UAWIiE-hB_p3_l51MM99tWg5avHjmZ1uFAux3NEcrfq6QtCbSMlAVNqxZx93dQc--sc_sLKUUoJW_j1L2xs_3MpdLFiQy4zK0NIMVlbWlNSugQAB7qguCfaV4O3dYH0kxDSpgbU65caKuGLybxaoyQgl3PteuN1QIaTZBi7vXrw&__tn__=-R,"
????? ??????? ???????? ??????? ????? ???????? ???? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015623038470762?__xts__%5B0%5D=68.ARC50XdqCcgwNiwd7FciW2F_uzzUZZGdYjZ5uW1TlSXCTOi6ThG3h7sU8N4SC3c_Gv7nxqxM9X5NkoF9qN1m6ASbjfNuY1BX-z2DCBjznBYFa6UvJPmNUq2pFZi1RaLxJlaAz7dIiG7B4xRnkkz8y6qBjSRCBmZ3sv9p7oOoDuKO0KKG4Khm81JvVgo5-55eoDiNt-z36rlqe_EpXJMFBwUvyjuYoeAVGoINnZjp5J5cySKTaMxJt75okefWoMNRQeKEAGjpPqVevo_2CEyIFBH9ec4I3I9uWD6QRDz4fqHcK6MrUs0K293M2oJbTXtenSRNLt68kmQlGefe0wu4qcw6mg&__tn__=-R,"
??????? ??????? ???????? ??? ??? ???? ??? ??",agree
https://www.facebook.com/DailyProthomAlo/posts/3015575405142192?__xts__%5B0%5D=68.ARD9ApQVz_HmiYlGjF4cKcvZjwphcoDz0d8l5gZ9f38FkdpOG4GUBkdcl3hu6MG_LpPggFnPMcHLHhfJ82JaFVB69bAhIht2IMuZg1-iTJXfYVARPGDKXIr3_ldLtAClY-YbDqZFvnSJXu1MT6lSHZu_cgcvXC0rPLH4qxGbGHyK99chXJmWeGiHLxjCMKkz3WuVjHG9nlWCXHRSrPQA7eZyMjSUqo7x-Me5w7vLNOFAIS5gg6IICHDPA__6n7ejc1DQhV-_RGAYZS22fUT_AdWV2L6BopOqkaeDTBmVgcFTP6vdWlsl40GGENEIOB6jB0MRY2e79xebTXPRccMf-sibEg&__tn__=-R,"
?????????? ‘????? ???????’ ???????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015565751809824?__xts__%5B0%5D=68.ARA4tPITi9y13BLbOphW8AA7tUlQpMV1oj8lL-BiVGPQzMGkrXh0W0U0_p2m3OP-PKru60GIx8JmOo0dx45KQUOkQO1dITgdLVmHEDMV42oiCjbpeuv0DonjnM49DLkXKWw4PrjTpzR60HteI6Vhy-A51fai5By8Hjsmitzkn00hgxUQ3SAnNbPstHq3O3dFAd32Y_ls78m0aeHbvgSTfqVB2xJi5dke5BFv4vruZgjG3CzYd7fcqWvkoO9EcoAm-zxf53sZTYLikQjbQWXz6o23oTR4gr4FM207ceal3A83AR7UvtCuRU5VDWQb2uAewZ8ZDHG4ZxtYuQVGGTmGti3w6A&__tn__=-R,"
???????? ?????? ‘????–?????????’ ?????? ??????? ?????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015547875144945?__xts__%5B0%5D=68.ARBmByZEZdy-YoRmmXs3WvoaTFTu3BUDPcAuTP3UL6dxEUotlLdssnWi0uZUrw76RfxRpjyDWq9Oj1IWb375klg9gryGZIA8wpr3gYiBTo-zmX-NJFYqOOSZWTn4fWALicbU1IaPTtu2pCeIrvdn2zMf03WLKkkQbk8enGWAGukAcWb6H64fS5bA3o-_yvLuJxPmDmhco2fTTVyvKs5T5RRzq4ZTv-s2nxaM1kmSSU98LtBSwpsU7FdQpCWgNr9eQjhkcPlyvRUK4gWLkYkJoWBmha0N3CHjCGRUZiR5NV6U3WxclDbmazDJwKny40ccMq3Mc_5ffsdyNPdeili1r8iOmA&__tn__=-R,"
?????? ?? ????? ??????? ????? ????? ???",agree
https://www.facebook.com/DailyProthomAlo/posts/3015514628481603?__xts__%5B0%5D=68.ARBZVGS2joBRoYZKElNODzPDeH6NWB9AaJp2wBUbL_unHb4iga3v7UU5Tb30ErB7VvkF0h5opOX88FcRpwKqTGohKiWDIvnW38u-bk2GZNAjFQ-CTb_C_xkN0Gs4TfYrhMSbTsc3iUv8ctL01i-I6wHtToq3kVvzctRqD-z4p3-dm5DraLqcRCwet323Z1zTL5PshafjTFZfvmMXmYXJ2stTT89i7nPqOu6QMWjcyHnKxphV_O-Lvu48jqSeh4ae2Ql8Ncdox5ZOK_hfbuS_7jWESWc1IXvFHQNxz4LdE08heELONrgixtTxHqffhDSO0oL7KK6CQOjwzJ8idhklTTfgWw&__tn__=-R,??? ??????? ??????? ???????? ???? ??????,agree
https://www.facebook.com/DailyProthomAlo/posts/3015530391813360?__xts__%5B0%5D=68.ARDqVO08OORb7rr_b8Pm81iNWf-YIwJhO67mxhQF-XzPQ4RkwnPNVIQA_WCMNKXHrh8HPvwWcG-EDZXz9fwkFz5ITmv9Jlqw1ASsnKKpRLGIpkAouIVAyVflswhJm9skqNDJnHzRmUQVJ9djgIEWyOvwjv1ZhhYXk5s_ZqQAzoMbsJvGrsG2PmEMiUv1AdWX11LcdvVhmevBXjC4lJgLvIYXp3O2LblDItjum2i1tNTedrGcZqQWQvl87tT7NWw4vaHPQjdbDb1YDWYrDeSEnmT8qwuP3bGyYqAVT4vnNRzK7OVeceeoCc6HK_V3RdT8oO9a3xTGwQYG3KzUMMZni8LtfA&__tn__=-R,"
???????? ????? ??? ???? ??????? ‘???? ??’",agree
https://www.facebook.com/DailyProthomAlo/posts/3015513808481685?__xts__%5B0%5D=68.ARD20jwe03W4HksGj86eogXfbX0h0MngJ5DLWFB-ocAiHL90tBioRDmJ5oKjLgo5JX1V5JhZZXcNuOpasVrUS1jcEEVuNjWFSFP2MaHT4mQDXX8_HvFv_MwSbiZF87rGbsSXScArh6CraBJpvg0T_AMWKS6zsvR25buP5sz5gN99ehgu5XbWEltCdRN3YJwb_LyqbgUZ4SCcvh6lLP_GOsUdlB_bV-yRoMGh20CpbEeOufoLTfclVkORDcoe5G5nk8pYoCDDOX6TdtVfazFqNb3WZqNGFL5VQEKtz4TjaskGVbsJJNhwl7eA3Wj6qmwW98b1bRPQVLfs8X9jZMFisXCL-Q&__tn__=-R,"
‘?? ??????????? ???? ??? ????’",agree
https://www.facebook.com/DailyProthomAlo/posts/3015478265151906?__xts__%5B0%5D=68.ARCaJy5pNnTQ3HzXQrmpJ8h4vrSxqBiI54BpXXTHnRjvI74-VwX7CZoqt9Gi6hUuvYaZcWQyedJB5bJ9EVJiimy0YBCMbupjsWQYGKnP6K7ipEcbnVhQumSmMUSbIcbwnjNOrBw3uAolPN0hDtgMN-NKY2BpRGWHLlKN_s3sXRJzddlmMsnbFzLERSVDSgXqOxexYnGZPTxS3Yum35L4sYPbcQgB8_eyseOm367oykBxQ1V_8HxhT677Eb1KFSUBr8qFzz26ARJbwU4GN_mfFiWMFx7sEczhRN6Yl9xnrBZ9XPm_nbnEv62j_mbMBd12TcU9rAcAZLHOC6uEyztmPNm5IQ&__tn__=-R,‘????’ ???? ??????????? ‘???? ???’ ??????–????????,agree
https://www.facebook.com/DailyProthomAlo/posts/3015477845151948?__xts__%5B0%5D=68.ARBVixU_T0sTOKuXZDkZZMkH-k0Ozf7q7qpOa2el25eoP76vjpw_PiOuHpfXboetNRcxgPcj7PfCtFmQ5mszwyy8wnOtdWLi-Fwye1U1aKdsLwKR4mACxQvrF4Bt1m2aw6uITgoRGYJXoEODKeuVqE8RdmfManPtXiGgxUHu6lepI8oQJ8-6eALeKEMTnreh6-TMzgdFecSL2t4IcV_0wWJWSr9cuMvfDZrOUHyYjpxvBVyq2nmecIB8t2V82GjSgpifQSt-8D_jRJevuIN0cERQMuvbaOKHYHtvrF_28OI7brV4JowgxS_zqWN6V9C0ZZ45q492bkh9cTtWycmnqZHYPg&__tn__=-R,"
?????? ?? ???????? ??????? ??????? ??????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015476568485409?__xts__%5B0%5D=68.ARDJXXykQCwori7Y_gWEFqw1Jb-QIfk8tet-RaNlsDEGl7bokQxI14YtQbq_K-A4o01hZbmmrY-app30IJNPgFxeZ8SISKmYKQ3JXWf49PhAmq5N_DmBNjrDhUwaCtj25Qkpdwoujglu7N8XW-OG6l0ZzynU1EUCggPgoXITJ3aQL5HdVjquqtuijJA_PBOzs7OmB1I7Qes5jzZ69PK-9Z3B9pa48a5BhDdOnGjhS2HDk1HjiyaRit_Mf3JSrOpfaW4jIPXx9_2_eGnHyTfY9f5R50N4O0p-SU-lEJFeg4iW-FIy47pmVpn6gCViaPlsxTBxwfp_FVCUYtlryv1l6qaocQ&__tn__=-R,"
???????? ?????? ?????????????? ???? ???? ??? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015378931828506?__xts__%5B0%5D=68.ARDWT_6xOVu5NzYS4vnM7rHnCahNrGZlpPiXWSSEYMlOE1z7oqlHleCL-fmEtuJTb0HxHgVQ7LnfL9Ot6Tbi6zMY2KEddv_YOGUsgZPJsR33YET_5ekWeZ5_k7U2GFeuHVj8px8djBQV7RXLdiyXr97TxchDU_QNZz7ynmTOrLETbWwS-l_6mf-nKsBUu-s-GCmmGJN6mAwVO2JsPcrdxTqHkhmnYFwUDf6iv6QbwnBx_DtsNOqM3maDYg1-sUH2X6511jeUWQspUI7akNr-qRzAGIss_cemqeAkLYoTWs1Wq33JODvIRhDLyj5PQmAcfhI-np5L9sjzIVfDCrcOGoQgwg&__tn__=-R,"
??????? ?????????? ??? ???? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015375181828881?__xts__%5B0%5D=68.ARCFduSplh3QDa-vb5SHhy0kTxCMX5MmoKyV0ObvWzf7UFpY1UvZl4gQqb4CUN-I25-Qp4YOVry4I_SvuAS50rUYKQxt1xgE_QW7cNUSVIQ-aVFMUKVyySkR0OLr0_NOXLg1dHpxJqUoA4fjrDofNh8qRcsh8DQ3VapY17ySHwGF5bHQEG8XxUH2bTgWgcoaJUw-icqUzDgepzklDk1NBaXZqswegl8HLAy80hHG5J3S5YBajU6qI6leZKkdG66knb8aiv-tMLjB1DoEfaZ4VmiJqCkoQ6ZOgTd1oOOZhqsu38EgbNw40AjBcFiOVGNcg9fRG67C4O-r-_GFzhjoetu4iA&__tn__=-R,"
?? ???? ??? ‘????????’",agree
https://www.facebook.com/DailyProthomAlo/posts/3015373651829034?__xts__%5B0%5D=68.ARBUqTA2FQIogaWTdT5sX_XP1Sss_wlXNJ97zINvQHMC4hYFhsbtjvFKsC5EpBVW2E04lk5OAAvDp290psgrPlTWkXYcEd8n-oQPMlCm3pxg8g56gl9EbC0KST4M3MYboewzuH1Kd8_IXqfCxbZV-G6ut-ZBgBU7u596EW4xdItJI0bPXD6OgNTxhXqRJ3XqnjjTO6XKDdyoCO6hYj0S699ozIFbvjNHTPa0t2tTBuSdmCi5zxHvjCsIdpachEAsFfN9fnLAPgPX8mTQYHwwhVZg-3oPEMHt84RISHiyFEHyBdFjGVo4zKwic0413EHk4Sa4R7Y73l-b-amNbOelFuJYag&__tn__=-R,"
?????? ??????????????: ?? ????? ????? ??? ??? ???",agree
https://www.facebook.com/DailyProthomAlo/posts/3015370518496014?__xts__%5B0%5D=68.ARD8JOqe2FGO7sdmBJ_nJAKnM2CQNOh6GaZ_fFtMQUQ4yrdF_Ac-Wm8M2e3ytFksNizgTd1FuxQmWD4QoOr59QPO1TsQpd9ZhEtRrkRumQ7hkU5ffsIUFU_LWToMZNxqCvGbUfhEKhS4K8uT1o8IEl5RPggD9i4zWJ9tQicAuX4GEanJHLEkowqJG4cNmZ-Vq-wOus0okZa6T2nQJcxYR7hMwvc6e-fiHoE9TGm8xdwgtLCVKSbtY4n6bshoSS2WJUAbzIUXMgcpcqxNoKaOGoty7tWYmz5Sun1JgzZbYnukfrGUrElYsaQKSQsGieH3QpyefhbfVpVUrSe7tXHe4emwag&__tn__=-R,"
???? ??% ?????? ???? ????? ??",agree
https://www.facebook.com/DailyProthomAlo/posts/3015354971830902?__xts__%5B0%5D=68.ARAvSg2TsRVVuyCLHV2JFAWmm04vRoWCICuvtkCBdRiHwdw-S82eZVL0qxLLUjmgZt3ENX31rYW4DdqsBT0Ga1ya5GMVU3MuZ2pK87HjX0ss4Ivfo17vMEQHMrds4nQXXtI1c0QPgeGUlxYNi8v4pome9xgoUMQbgkJnLVi6dZ4qVs13MdXwrUUba8BZEko35xgwRYUjAgkGBJwG-z6hZ8lVpT_LhQ_LOGXledgfltWwRyHDS35HR9hnKx99wuumw0QSj9xVpnJzLMw886-lntw5dFhgzU8gJkb92W9tP7AOgGT0xFrzZZyA2cyXVvrnF1r9fhcdM1kPJIiJ75IAS-ScEQ&__tn__=-R,???? ?????? ????? ????????? ?????,agree
https://www.facebook.com/DailyProthomAlo/posts/3015339778499088?__xts__%5B0%5D=68.ARAH9rJhzySsqNf5fv2Ab1ARAu6gTOGWmsrARLwhKKuBmSyOy97xVrigxOTTsMdaMXIUwAUDPI4aYaRXXXT1coMJfwV5rVpntJlJp1fDsNFiy42pWX-YLGz_gN9grDX52qUZUyQnZTJDBu8m8mwPVNdFgaGN7m4XfkNhiBlzKsWAAs7IcTV7URuFhK3GJqWUQrfteKbVL0RLvx5I_wSFZbbtqeBVDjHseE9VshaWPgteKjfR9EMTeRh_Xi4VbFGjOupqkaBBni3jK2TUeSsVaVCdmBEsYlAEUw9Xmil4pCAO2-rhpGvhlhoMG3Wv1TotmOYYGK-o_8lELOFCDG1pFvItcA&__tn__=-R,"
???? ??? ?????? ?????",Discusses
https://www.facebook.com/DailyProthomAlo/posts/3015319905167742?__xts__%5B0%5D=68.ARD40zmu1JVX0IIzo18YCD39AZk6EACurzY1sKPXrLuP6ukJNG1VrT2Md79FMW9crUwIeS-eVu-Ek8TSgYMnchsP6ETrlzKBFnSd3K7bE_eLCiFaxApoDVPMEyFq49IxWVeZm2ZOaBGIkFjp0szRmHvLSJgnXU93Sv--cKjI59Q-GgOqVizbMuEhesN909zAzvaNC53zl2Bmvpw03zxQ3gZnuyM_jxoj-ZPReiGsCUejFT4zk2O13CkOLPCIodZTgRdh18IBZKbTbFQrS_WFN8SwmStRvk-1NAspK_ZePcZ_MN0WVkqmHyM_lni_qUEBw7Of_ZodqYPwVOaKRYTBIQ2h5A&__tn__=-R,??????? ???????? ?? ???? ??? ????????????? ???,agree
https://www.facebook.com/DailyProthomAlo/posts/3015276578505408?__xts__%5B0%5D=68.ARAuzBaHxahQ5wss-s1zgoxIZIliF9aerJE49zheI9IsbwtSoeIi9VE7pI_DWVavvQj0aMnS5ppY0TjzdOW3felRDjKzGpIVpYQF3aztliKRSTG_m5Jyj1-e3GrtByzWx-F3QKfF-WyKsFA2XKBec0lB60asS0TkEYzo6XnKr_6pmrcZvlP8Phb2U_UFF70IUmNkj6KBxRfW9y_NQIJLabEOLWrvVc6Gd9Q8Htkk0EEa0N4NooCUBZjKlEiVZyEmUK0mnmreVJqeSY493Avz3W4-GVezx2drPoAChalxImMiFOf-J8smruBeRGsgLXhXV75JySeqfkCExmfySM3S3Rxong&__tn__=-R,"
‘???? ?? ??? ??, ?????? ?? ?????? ??’",agree
https://www.facebook.com/DailyProthomAlo/posts/3015240121842387?__xts__%5B0%5D=68.ARAGQwSUEu-d401RpLRUYELd6qvTXY8XJsPQCCqu4cgKQCWSWZ9qB3WmFYT8xaqOuPb5MqVV7LL8FkxaIO0tfZeEE_Yg9Ov_a6OEX2TphvyNr8Zuri1By6q9YVwOrgGH_xEyfPaQpsltYjzhajy91EGX7XA_2awjpJwbt7K1mBkAvZJX2lJzpRLfPs-9mkd3e-xvg7Dnh3u3lIVTnVNVbF4Dl_MvcyyUDGl7tqdsjF5lqNUQ0ih9UItZBQLTJ3FyvuzHmhj1WknxQE-P1kIOu7rxInEHCTVBrN-WAfLkFhfzv1z71k1G2aUiVOx5KVPn-A_VoEi-BKBSGIIC5J40qctcVg&__tn__=-R,"
????? ???????????? ?????? ????? ????????? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015208358512230?__xts__%5B0%5D=68.ARDMP4rRz7BgXOuaRK2V_MJ3AleCeQ2yTwNWZnnGku3za-Ace4Mb2MX39ZH-oSa84hSm1ITx1xh56rwCVPg4-xwjioOCetarEfQsyKpMj_ky9ZXp4rJgqOl97ECLNwswgbWGO4v4O66wGYRUMleRh0GGanGUG93QshYNIqUdSVztJ23E9ovhfkEtts17LRqKRhbw_mUwzX7C3f2DcU17BTUAqEOKb-F9SUGdq0bpfjrW-4dbRdYAzLSORaCxUeyIqbvstXdBjEBKB_ryYIMlMQ26E5QdwmO_RwLLXe62b85Ahh_9cLri5c_wOVA3Sbp5o_xlDCVbJOEuWN1xOCcmjYZ-GQ&__tn__=-R,"
?? ????? ?? ??????????? ????? ? ??????????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015206878512378?__xts__%5B0%5D=68.ARBBMvbKY7VPTGwCajq0bKfdj_f0UTkLRFNK2tuGD1TWhti7TgDNmkasbcF3ofXa1dVHKleIr6N8L3S3gFK6MzT95Mr7MnQcOnfKKQoeyexxL2GGTTIe3RwpIzNfZedjUEh7EjS3XuPrEXbS20ORE9OBqqFjzhGkuUBUOocC93Rdpuz4kehkjZaqmhBcza66rrSqxKmdYRWD8I-ZHWkCQHaWNYtQxDQhwofH67mGncOotDwQZV4SGtM8yn6minIvA39F9aEUot3i3pBty6Sk96Jh6KU8gADj9s7XjcJ1nefhETClb9u6qbrazumk07u6mVEwufweNp51BoBr-PNUb75Qxw&__tn__=-R,"
??????? ?????, ??????????? ????????",agree
https://www.facebook.com/DailyProthomAlo/posts/3015201755179557?__xts__%5B0%5D=68.ARBRwdNCRfkJeFf5Ag_ku3_Kvrsrr96vC5EU88QMvYbbwH5D1oh4bO68X-DEK4Hn-GBYn6doHzKvfWB8C_Hd0MWrxGF4fgtuDwm51stzEGqg8q-8yZ78v9939Ol2PY8yM0gx7W1oNvmEWszbpt8KTKyyUUnJg6Q-YXLl5Stp3H76C1IIzUoQ7Nq7Tu3gp9jh2TvVRH_DUyo6MeYx2Zc-20i2qdyax80ppMjgb5x1v_Rx0EAhTKYzN09SAY44H2o8Q7GEgGmdUmlwdvsTqGwRtPQ2rKpqQXgsqxezGQT2KUNgKi9AvM89-n5qCBe1c_iOVRLyS-V80yYz7jImLObwOvRbww&__tn__=-R,"
???? ?????? ?????",agree
